faceoffWinPct,gameDate,homeRoad,opponentTeamAbbrev,penaltyKillPct,powerPlayPct,shotsAgainstPerGame,shotsForPerGame,teamFullName,teamId,wins,daysSinceLastGame,winStreak,gamesPlayed
0.484848,2023-11-11,R,COL,1.0,0.5,38.0,42.0,St. Louis Blues,19,1,2,1,12
0.5490189999999999,2023-11-14,H,TBL,1.0,,30.0,29.0,St. Louis Blues,19,1,3,2,13
0.4677409999999999,2023-11-16,R,SJS,1.0,0.0,35.0,45.0,St. Louis Blues,19,0,2,3,14
0.5625,2023-11-18,R,LAK,0.5,0.0,31.0,30.0,St. Louis Blues,19,0,2,0,15
0.591836,2023-11-19,R,ANA,1.0,0.1666659999999999,31.0,32.0,St. Louis Blues,19,1,1,0,16
0.612903,2023-11-22,R,ARI,1.0,0.0,25.0,31.0,St. Louis Blues,19,1,3,1,17
0.693877,2023-11-24,H,NSH,0.7999999999999999,0.25,35.0,39.0,St. Louis Blues,19,0,2,2,18
0.470588,2023-11-26,R,CHI,1.0,0.5,33.0,28.0,St. Louis Blues,19,1,2,0,19
0.576271,2023-11-28,R,MIN,1.0,0.0,37.0,24.0,St. Louis Blues,19,0,2,1,20
0.491525,2023-11-30,H,BUF,1.0,0.5,46.0,20.0,St. Louis Blues,19,1,2,0,21
0.3999999999999999,2023-12-02,R,ARI,0.5,0.0,22.0,32.0,St. Louis Blues,19,0,2,1,22
0.509433,2023-12-04,R,VGK,0.666667,0.0,34.0,27.0,St. Louis Blues,19,1,2,0,23
0.515625,2023-12-06,H,VGK,0.75,0.0,49.0,29.0,St. Louis Blues,19,0,2,1,24
0.4426219999999999,2023-12-08,R,CBJ,0.5,0.0,22.0,43.0,St. Louis Blues,19,0,2,0,25
0.446428,2023-12-09,R,CHI,1.0,0.0,24.0,39.0,St. Louis Blues,19,0,1,0,26
0.470588,2023-12-12,H,DET,0.7999999999999999,0.0,32.0,37.0,St. Louis Blues,19,0,3,0,27
0.509803,2023-12-14,H,OTT,1.0,0.0,34.0,30.0,St. Louis Blues,19,1,2,0,28
0.421875,2023-12-16,H,DAL,1.0,1.0,23.0,34.0,St. Louis Blues,19,1,2,1,29
0.425,2023-12-19,R,TBL,0.666667,0.333333,33.0,29.0,St. Louis Blues,19,0,3,2,30
0.314814,2023-12-21,R,FLA,1.0,0.0,38.0,24.0,St. Louis Blues,19,1,2,0,31
0.603448,2023-12-23,H,CHI,0.5,0.5,20.0,42.0,St. Louis Blues,19,1,2,1,32
0.548387,2023-12-27,H,DAL,1.0,0.0,40.0,30.0,St. Louis Blues,19,1,4,2,33
0.5227269999999999,2023-12-29,H,COL,1.0,0.0,23.0,29.0,St. Louis Blues,19,0,2,3,34
0.327868,2023-12-30,R,PIT,0.666667,0.333333,30.0,27.0,St. Louis Blues,19,0,1,0,35
0.680851,2024-01-04,H,VAN,1.0,0.0,26.0,32.0,St. Louis Blues,19,1,5,0,36
0.425925,2024-01-06,R,CAR,0.0,0.0,30.0,22.0,St. Louis Blues,19,1,2,1,37
0.4901959999999999,2024-01-09,H,FLA,0.666667,0.0,31.0,30.0,St. Louis Blues,19,0,3,2,38
0.4565209999999999,2024-01-11,H,NYR,0.666667,0.5,43.0,20.0,St. Louis Blues,19,1,2,0,39
0.530612,2024-01-13,H,BOS,0.75,0.666666,35.0,23.0,St. Louis Blues,19,0,2,1,40
0.403846,2024-01-15,H,PHI,1.0,0.333333,42.0,30.0,St. Louis Blues,19,0,2,0,41
0.4901959999999999,2024-01-18,R,WSH,0.5,0.0,26.0,20.0,St. Louis Blues,19,0,3,0,42
0.408163,2024-01-20,H,WSH,1.0,0.5,18.0,29.0,St. Louis Blues,19,1,2,0,43
0.473684,2024-01-23,R,CGY,1.0,0.0,35.0,26.0,St. Louis Blues,19,1,3,1,44
0.479166,2024-01-24,R,VAN,0.666667,0.333333,32.0,18.0,St. Louis Blues,19,1,1,2,45
0.5399999999999999,2024-01-26,R,SEA,0.5,1.0,36.0,18.0,St. Louis Blues,19,1,2,3,46
0.509433,2024-01-28,H,LAK,1.0,0.1666659999999999,33.0,32.0,St. Louis Blues,19,1,2,4,47
0.5106379999999999,2024-01-30,H,CBJ,1.0,0.0,22.0,21.0,St. Louis Blues,19,0,2,5,48
0.440677,2024-02-10,R,BUF,1.0,0.5,34.0,26.0,St. Louis Blues,19,1,11,0,49
0.4599999999999999,2024-02-11,R,MTL,1.0,0.6,32.0,36.0,St. Louis Blues,19,1,1,1,50
0.408163,2024-02-13,R,TOR,1.0,0.0,32.0,15.0,St. Louis Blues,19,0,2,2,51
0.580645,2024-02-15,H,EDM,0.666667,0.25,38.0,30.0,St. Louis Blues,19,1,2,0,52
0.3962259999999999,2024-02-17,H,NSH,0.75,0.25,33.0,37.0,St. Louis Blues,19,0,2,1,53
0.4754089999999999,2024-02-19,H,TOR,0.5,0.5,29.0,21.0,St. Louis Blues,19,0,2,0,54
0.423076,2024-02-22,H,NYI,1.0,0.1999999999999999,38.0,25.0,St. Louis Blues,19,1,3,0,55
0.490566,2024-02-24,R,DET,0.666667,0.0,34.0,23.0,St. Louis Blues,19,0,2,1,56
0.610389,2023-10-11,H,WPG,1.0,0.333333,37.0,22.0,Calgary Flames,20,1,0,0,0
0.53125,2023-10-14,R,PIT,1.0,0.333333,29.0,36.0,Calgary Flames,20,0,3,1,1
0.612903,2023-10-16,R,WSH,1.0,0.1999999999999999,23.0,40.0,Calgary Flames,20,0,2,0,2
0.553846,2023-10-19,R,BUF,0.7999999999999999,0.0,27.0,36.0,Calgary Flames,20,1,3,0,3
0.425925,2023-10-20,R,CBJ,1.0,0.0,29.0,37.0,Calgary Flames,20,0,1,1,4
0.438596,2023-10-22,R,DET,1.0,0.0,30.0,31.0,Calgary Flames,20,0,2,0,5
0.603773,2023-10-24,H,NYR,0.6,0.0,20.0,26.0,Calgary Flames,20,0,2,0,6
0.545454,2023-10-26,H,STL,1.0,0.0,35.0,27.0,Calgary Flames,20,0,2,0,7
0.444444,2023-10-29,R,EDM,1.0,0.333333,33.0,26.0,Calgary Flames,20,0,3,0,8
0.536231,2023-11-01,H,DAL,1.0,0.1999999999999999,30.0,47.0,Calgary Flames,20,0,3,0,9
0.3999999999999999,2023-11-04,R,SEA,0.666667,0.5,20.0,31.0,Calgary Flames,20,1,3,0,10
0.545454,2023-11-07,H,NSH,1.0,0.0,18.0,39.0,Calgary Flames,20,1,3,1,11
0.4074069999999999,2023-11-10,R,TOR,0.0,0.0,36.0,28.0,Calgary Flames,20,0,3,2,12
0.423728,2023-11-11,R,OTT,0.7999999999999999,0.0,38.0,25.0,Calgary Flames,20,0,1,0,13
0.5,2023-11-14,R,MTL,1.0,0.0,35.0,29.0,Calgary Flames,20,1,3,0,14
0.4838699999999999,2023-11-16,H,VAN,0.666667,0.0,22.0,39.0,Calgary Flames,20,1,2,1,15
0.442307,2023-11-18,H,NYI,0.666667,0.0,33.0,39.0,Calgary Flames,20,0,2,2,16
0.460317,2023-11-20,R,SEA,1.0,0.5,31.0,31.0,Calgary Flames,20,1,2,0,17
0.528571,2023-11-22,R,NSH,0.7999999999999999,0.0,45.0,26.0,Calgary Flames,20,0,2,1,18
0.557692,2023-11-24,R,DAL,0.666667,0.0,28.0,27.0,Calgary Flames,20,1,2,0,19
0.474576,2023-11-25,R,COL,0.75,0.0,24.0,30.0,Calgary Flames,20,0,1,1,20
0.545454,2023-11-27,H,VGK,0.666667,0.0,28.0,34.0,Calgary Flames,20,1,2,0,21
0.3999999999999999,2023-11-30,H,DAL,,0.0,16.0,36.0,Calgary Flames,20,1,3,1,22
0.474576,2023-12-02,H,VAN,1.0,0.3999999999999999,22.0,24.0,Calgary Flames,20,0,2,2,23
0.590909,2023-12-05,H,MIN,0.666667,0.0,29.0,30.0,Calgary Flames,20,0,3,0,24
0.454545,2023-12-07,H,CAR,1.0,0.0,30.0,27.0,Calgary Flames,20,1,2,0,25
0.4599999999999999,2023-12-09,H,NJD,1.0,,30.0,25.0,Calgary Flames,20,0,2,1,26
0.4714279999999999,2023-12-11,R,COL,0.75,0.0,38.0,32.0,Calgary Flames,20,0,2,0,27
0.584905,2023-12-12,R,VGK,0.5,0.0,39.0,31.0,Calgary Flames,20,0,1,0,28
0.581818,2023-12-14,R,MIN,1.0,0.333333,32.0,37.0,Calgary Flames,20,0,2,0,29
0.3571419999999999,2023-12-16,H,TBL,0.0,0.0,33.0,26.0,Calgary Flames,20,1,2,0,30
0.611111,2023-12-18,H,FLA,0.7999999999999999,0.0,34.0,24.0,Calgary Flames,20,1,2,1,31
0.5,2023-12-21,R,ANA,1.0,0.1428569999999999,25.0,44.0,Calgary Flames,20,1,3,2,32
0.492537,2023-12-23,R,LAK,1.0,0.1666659999999999,34.0,32.0,Calgary Flames,20,0,2,3,33
0.666666,2023-12-27,H,SEA,1.0,0.25,21.0,38.0,Calgary Flames,20,0,4,0,34
0.423728,2023-12-31,H,PHI,1.0,0.0,31.0,33.0,Calgary Flames,20,1,4,0,35
0.584905,2024-01-02,R,MIN,1.0,0.0,29.0,33.0,Calgary Flames,20,1,2,1,36
0.6,2024-01-04,R,NSH,1.0,0.25,32.0,39.0,Calgary Flames,20,1,2,2,37
0.5,2024-01-06,R,PHI,0.8333339999999999,0.0,42.0,24.0,Calgary Flames,20,0,2,3,38
0.5689649999999999,2024-01-07,R,CHI,0.666667,0.333333,20.0,30.0,Calgary Flames,20,0,1,0,39
0.448275,2024-01-09,H,OTT,0.666667,0.0,33.0,36.0,Calgary Flames,20,1,2,0,40
0.588235,2024-01-11,R,ARI,1.0,0.333333,34.0,30.0,Calgary Flames,20,1,2,1,41
0.548387,2024-01-13,R,VGK,1.0,0.5,32.0,26.0,Calgary Flames,20,1,2,2,42
0.592592,2024-01-16,H,ARI,1.0,0.1999999999999999,25.0,30.0,Calgary Flames,20,1,3,3,43
0.460317,2024-01-18,H,TOR,0.5,0.333333,32.0,26.0,Calgary Flames,20,0,2,4,44
0.535714,2024-01-20,H,EDM,1.0,0.0,32.0,27.0,Calgary Flames,20,0,2,0,45
0.526315,2024-01-23,H,STL,1.0,0.0,26.0,35.0,Calgary Flames,20,0,3,0,46
0.566666,2024-01-25,H,CBJ,0.75,0.0,32.0,30.0,Calgary Flames,20,0,2,0,47
0.4727269999999999,2024-01-27,H,CHI,1.0,0.5,32.0,31.0,Calgary Flames,20,1,2,0,48
0.446808,2024-02-06,R,BOS,0.75,0.5,22.0,29.0,Calgary Flames,20,1,10,1,49
0.4754089999999999,2024-02-08,R,NJD,1.0,0.0,40.0,30.0,Calgary Flames,20,1,2,2,50
0.5,2024-02-10,R,NYI,1.0,1.0,36.0,24.0,Calgary Flames,20,1,2,3,51
0.40909,2024-02-12,R,NYR,1.0,0.0,31.0,29.0,Calgary Flames,20,0,2,4,52
0.532258,2024-02-15,H,SJS,0.666667,0.0,31.0,34.0,Calgary Flames,20,0,3,0,53
0.402777,2024-02-17,H,DET,0.6,0.0,21.0,38.0,Calgary Flames,20,0,2,0,54
0.403846,2024-02-19,H,WPG,0.3333339999999999,0.5,31.0,34.0,Calgary Flames,20,1,2,0,55
0.4727269999999999,2024-02-22,H,BOS,1.0,0.0,34.0,30.0,Calgary Flames,20,1,3,1,56
0.5,2024-02-24,R,EDM,0.666667,0.25,35.0,31.0,Calgary Flames,20,1,2,2,57
0.484375,2023-10-11,R,LAK,1.0,0.333333,36.0,37.0,Colorado Avalanche,21,1,0,0,0
0.421875,2023-10-14,R,SJS,1.0,0.0,21.0,52.0,Colorado Avalanche,21,1,3,1,1
0.419354,2023-10-17,R,SEA,1.0,0.0,38.0,28.0,Colorado Avalanche,21,1,3,2,2
0.528301,2023-10-19,H,CHI,1.0,0.333333,18.0,41.0,Colorado Avalanche,21,1,2,3,3
0.516129,2023-10-21,H,CAR,0.7999999999999999,0.6,27.0,27.0,Colorado Avalanche,21,1,2,4,4
0.37931,2023-10-24,R,NYI,0.7999999999999999,0.333333,32.0,38.0,Colorado Avalanche,21,1,3,5,5
0.3934419999999999,2023-10-26,R,PIT,1.0,0.0,29.0,31.0,Colorado Avalanche,21,0,2,6,6
0.508771,2023-10-29,R,BUF,1.0,0.0,29.0,23.0,Colorado Avalanche,21,0,3,0,7
0.492307,2023-11-01,H,STL,1.0,0.333333,28.0,28.0,Colorado Avalanche,21,1,3,0,8
0.486842,2023-11-04,R,VGK,0.75,0.0,34.0,41.0,Colorado Avalanche,21,0,3,1,9
0.4264699999999999,2023-11-07,H,NJD,0.666667,0.1999999999999999,23.0,32.0,Colorado Avalanche,21,1,3,0,10
0.563636,2023-11-09,H,SEA,0.75,0.0,22.0,26.0,Colorado Avalanche,21,0,2,1,11
0.515151,2023-11-11,H,STL,0.5,0.0,42.0,38.0,Colorado Avalanche,21,0,2,0,12
0.52459,2023-11-13,R,SEA,1.0,0.333333,19.0,31.0,Colorado Avalanche,21,1,2,0,13
0.4499999999999999,2023-11-15,H,ANA,1.0,0.25,17.0,38.0,Colorado Avalanche,21,1,2,1,14
0.3962259999999999,2023-11-18,R,DAL,0.75,0.25,28.0,38.0,Colorado Avalanche,21,1,3,2,15
0.434782,2023-11-20,R,NSH,1.0,0.25,30.0,29.0,Colorado Avalanche,21,0,2,3,16
0.428571,2023-11-22,H,VAN,1.0,0.25,29.0,25.0,Colorado Avalanche,21,1,2,0,17
0.5,2023-11-24,R,MIN,0.7999999999999999,0.1666659999999999,21.0,25.0,Colorado Avalanche,21,1,2,1,18
0.525423,2023-11-25,H,CGY,1.0,0.25,30.0,24.0,Colorado Avalanche,21,1,1,2,19
0.516666,2023-11-27,H,TBL,1.0,0.1999999999999999,39.0,23.0,Colorado Avalanche,21,1,2,3,20
0.577777,2023-11-30,R,ARI,0.666667,0.666666,32.0,31.0,Colorado Avalanche,21,0,3,4,21
0.449275,2023-12-02,R,ANA,0.3333339999999999,0.0,37.0,37.0,Colorado Avalanche,21,0,2,0,22
0.461538,2023-12-03,R,LAK,1.0,0.0,38.0,21.0,Colorado Avalanche,21,0,1,0,23
0.538461,2023-12-05,H,ANA,0.666667,0.0,33.0,30.0,Colorado Avalanche,21,1,2,0,24
0.521739,2023-12-07,H,WPG,1.0,0.0,28.0,34.0,Colorado Avalanche,21,0,2,1,25
0.4516119999999999,2023-12-09,H,PHI,1.0,0.0,34.0,38.0,Colorado Avalanche,21,0,2,0,26
0.528571,2023-12-11,H,CGY,1.0,0.25,32.0,38.0,Colorado Avalanche,21,1,2,0,27
0.5,2023-12-13,H,BUF,1.0,0.5,30.0,29.0,Colorado Avalanche,21,1,2,1,28
0.588235,2023-12-16,R,WPG,0.5,0.25,25.0,32.0,Colorado Avalanche,21,0,3,2,29
0.618181,2023-12-17,H,SJS,0.5,0.5,27.0,29.0,Colorado Avalanche,21,1,1,0,30
0.520833,2023-12-19,R,CHI,0.8333339999999999,0.666666,22.0,37.0,Colorado Avalanche,21,0,2,1,31
0.5625,2023-12-21,H,OTT,0.8333339999999999,0.7999999999999999,45.0,39.0,Colorado Avalanche,21,1,2,0,32
0.5681809999999999,2023-12-23,H,ARI,0.666667,0.0,25.0,26.0,Colorado Avalanche,21,1,2,1,33
0.576923,2023-12-27,R,ARI,1.0,0.666666,27.0,24.0,Colorado Avalanche,21,0,4,2,34
0.477272,2023-12-29,R,STL,1.0,0.0,29.0,23.0,Colorado Avalanche,21,1,2,0,35
0.4499999999999999,2023-12-31,H,SJS,0.666667,0.1666659999999999,11.0,33.0,Colorado Avalanche,21,1,2,1,36
0.528301,2024-01-02,H,NYI,0.666667,0.3999999999999999,22.0,39.0,Colorado Avalanche,21,1,2,2,37
0.5079359999999999,2024-01-04,R,DAL,0.666667,0.333333,32.0,34.0,Colorado Avalanche,21,1,2,3,38
0.5,2024-01-06,H,FLA,0.7999999999999999,0.25,29.0,26.0,Colorado Avalanche,21,0,2,4,39
0.4499999999999999,2024-01-08,H,BOS,0.666667,0.1666659999999999,26.0,36.0,Colorado Avalanche,21,1,2,0,40
0.44,2024-01-10,H,VGK,1.0,0.5,25.0,35.0,Colorado Avalanche,21,1,2,1,41
0.509803,2024-01-13,R,TOR,1.0,0.25,29.0,33.0,Colorado Avalanche,21,1,3,2,42
0.385714,2024-01-15,R,MTL,0.0,0.25,34.0,35.0,Colorado Avalanche,21,0,2,3,43
0.402777,2024-01-16,R,OTT,0.666667,0.333333,40.0,34.0,Colorado Avalanche,21,1,1,0,44
0.508196,2024-01-18,R,BOS,0.666667,0.0,31.0,32.0,Colorado Avalanche,21,0,2,1,45
0.3559319999999999,2024-01-20,R,PHI,1.0,0.5,40.0,25.0,Colorado Avalanche,21,1,2,0,46
0.546875,2024-01-24,H,WSH,1.0,0.5,25.0,31.0,Colorado Avalanche,21,1,4,1,47
0.480769,2024-01-26,H,LAK,0.7999999999999999,0.25,27.0,31.0,Colorado Avalanche,21,1,2,2,48
0.444444,2024-02-05,R,NYR,1.0,0.0,29.0,33.0,Colorado Avalanche,21,0,10,3,49
0.370967,2024-02-06,R,NJD,1.0,0.0,31.0,38.0,Colorado Avalanche,21,0,1,0,50
0.444444,2024-02-08,R,CAR,0.7999999999999999,0.0,27.0,27.0,Colorado Avalanche,21,0,2,0,51
0.381818,2024-02-10,R,FLA,0.0,0.0,41.0,34.0,Colorado Avalanche,21,0,2,0,52
0.485294,2024-02-13,R,WSH,0.666667,0.333333,27.0,37.0,Colorado Avalanche,21,1,3,0,53
0.4305549999999999,2024-02-15,R,TBL,1.0,0.333333,39.0,31.0,Colorado Avalanche,21,0,2,1,54
0.56923,2024-02-18,H,ARI,0.8333339999999999,0.0,30.0,37.0,Colorado Avalanche,21,1,3,0,55
0.375,2024-02-20,H,VAN,1.0,0.0,25.0,27.0,Colorado Avalanche,21,1,2,1,56
0.469387,2024-02-22,R,DET,0.75,0.0,30.0,31.0,Colorado Avalanche,21,0,2,2,57
0.4782599999999999,2024-02-24,H,TOR,0.0,1.0,30.0,29.0,Colorado Avalanche,21,0,2,0,58
0.539682,2023-10-11,R,VAN,0.5,0.25,32.0,27.0,Edmonton Oilers,22,0,0,0,0
0.4827579999999999,2023-10-14,H,VAN,0.666667,0.2857139999999999,16.0,40.0,Edmonton Oilers,22,0,3,0,1
0.491803,2023-10-17,R,NSH,0.666667,0.666666,44.0,30.0,Edmonton Oilers,22,1,3,0,2
0.4776109999999999,2023-10-19,R,PHI,1.0,0.0,32.0,23.0,Edmonton Oilers,22,0,2,1,3
0.515151,2023-10-21,H,WPG,0.7999999999999999,0.25,27.0,40.0,Edmonton Oilers,22,0,2,0,4
0.6,2023-10-24,R,MIN,1.0,0.1999999999999999,32.0,28.0,Edmonton Oilers,22,0,3,0,5
0.4150939999999999,2023-10-26,H,NYR,0.666667,0.0,32.0,29.0,Edmonton Oilers,22,0,2,0,6
0.555555,2023-10-29,H,CGY,0.666667,0.0,26.0,33.0,Edmonton Oilers,22,1,3,0,7
0.602739,2023-11-02,H,DAL,0.5,0.0,27.0,49.0,Edmonton Oilers,22,0,4,1,8
0.338709,2023-11-04,H,NSH,0.75,0.666666,34.0,35.0,Edmonton Oilers,22,0,2,0,9
0.547945,2023-11-06,R,VAN,0.5,0.333333,36.0,43.0,Edmonton Oilers,22,0,2,0,10
0.431034,2023-11-09,R,SJS,1.0,0.0,18.0,41.0,Edmonton Oilers,22,0,3,0,11
0.457627,2023-11-11,R,SEA,0.666667,0.333333,18.0,26.0,Edmonton Oilers,22,1,2,0,12
0.545454,2023-11-13,H,NYI,1.0,0.666666,33.0,32.0,Edmonton Oilers,22,1,2,1,13
0.5,2023-11-15,H,SEA,1.0,0.0,35.0,31.0,Edmonton Oilers,22,1,2,2,14
0.423728,2023-11-18,R,TBL,0.5,0.0,24.0,42.0,Edmonton Oilers,22,0,3,3,15
0.422535,2023-11-20,R,FLA,0.75,0.0,33.0,29.0,Edmonton Oilers,22,0,2,0,16
0.561403,2023-11-22,R,CAR,1.0,0.25,27.0,23.0,Edmonton Oilers,22,0,2,0,17
0.566037,2023-11-24,R,WSH,1.0,0.75,25.0,35.0,Edmonton Oilers,22,1,2,0,18
0.490566,2023-11-26,H,ANA,1.0,0.333333,23.0,26.0,Edmonton Oilers,22,1,2,1,19
0.522388,2023-11-28,H,VGK,1.0,0.333333,27.0,34.0,Edmonton Oilers,22,1,2,2,20
0.709677,2023-11-30,R,WPG,0.666667,0.5,26.0,39.0,Edmonton Oilers,22,1,2,3,21
0.529411,2023-12-06,H,CAR,1.0,0.0,39.0,34.0,Edmonton Oilers,22,1,6,4,22
0.51923,2023-12-08,H,MIN,1.0,0.5,20.0,40.0,Edmonton Oilers,22,1,2,5,23
0.491803,2023-12-10,H,NJD,1.0,0.333333,26.0,30.0,Edmonton Oilers,22,1,2,6,24
0.538461,2023-12-12,H,CHI,1.0,0.5,23.0,29.0,Edmonton Oilers,22,1,2,7,25
0.538461,2023-12-14,H,TBL,0.5,0.5,24.0,57.0,Edmonton Oilers,22,0,2,8,26
0.645161,2023-12-16,H,FLA,0.666667,0.0,39.0,39.0,Edmonton Oilers,22,0,2,0,27
0.5227269999999999,2023-12-19,R,NYI,0.5,0.0,21.0,31.0,Edmonton Oilers,22,0,3,0,28
0.4727269999999999,2023-12-21,R,NJD,,0.0,26.0,38.0,Edmonton Oilers,22,1,2,0,29
0.589285,2023-12-22,R,NYR,0.666667,0.0,34.0,28.0,Edmonton Oilers,22,1,1,1,30
0.44,2023-12-28,R,SJS,1.0,0.0,25.0,30.0,Edmonton Oilers,22,1,6,2,31
0.490909,2023-12-30,R,LAK,0.75,0.25,28.0,26.0,Edmonton Oilers,22,1,2,3,32
0.541666,2023-12-31,R,ANA,1.0,0.0,30.0,39.0,Edmonton Oilers,22,1,1,4,33
0.523809,2024-01-02,H,PHI,1.0,0.25,37.0,36.0,Edmonton Oilers,22,1,2,5,34
0.6153839999999999,2024-01-06,H,OTT,1.0,0.666666,30.0,46.0,Edmonton Oilers,22,1,4,6,35
0.641509,2024-01-09,R,CHI,1.0,0.0,26.0,15.0,Edmonton Oilers,22,1,3,7,36
0.537037,2024-01-11,R,DET,1.0,0.0,18.0,47.0,Edmonton Oilers,22,1,2,8,37
0.46875,2024-01-13,R,MTL,0.75,0.1999999999999999,24.0,41.0,Edmonton Oilers,22,1,2,9,38
0.52,2024-01-16,H,TOR,1.0,0.0,27.0,32.0,Edmonton Oilers,22,1,3,10,39
0.6799999999999999,2024-01-18,H,SEA,1.0,0.3999999999999999,27.0,36.0,Edmonton Oilers,22,1,2,11,40
0.464285,2024-01-20,R,CGY,1.0,0.0,27.0,32.0,Edmonton Oilers,22,1,2,12,41
0.510204,2024-01-23,H,CBJ,1.0,0.5,27.0,24.0,Edmonton Oilers,22,1,3,13,42
0.584905,2024-01-25,H,CHI,,1.0,27.0,34.0,Edmonton Oilers,22,1,2,14,43
0.423076,2024-01-27,H,NSH,1.0,0.666666,29.0,21.0,Edmonton Oilers,22,1,2,15,44
0.528301,2024-02-06,R,VGK,1.0,0.0,26.0,31.0,Edmonton Oilers,22,0,10,16,45
0.529411,2024-02-09,R,ANA,0.0,0.5,27.0,32.0,Edmonton Oilers,22,1,3,0,46
0.516666,2024-02-10,R,LAK,0.5,0.0,26.0,26.0,Edmonton Oilers,22,0,1,1,47
0.606557,2024-02-13,H,DET,0.3333339999999999,,38.0,36.0,Edmonton Oilers,22,1,3,0,48
0.419354,2024-02-15,R,STL,0.75,0.333333,30.0,38.0,Edmonton Oilers,22,0,2,1,49
0.507462,2024-02-17,R,DAL,0.3333339999999999,0.25,27.0,24.0,Edmonton Oilers,22,1,2,0,50
0.58,2024-02-19,R,ARI,0.5,0.5,25.0,26.0,Edmonton Oilers,22,1,2,1,51
0.478873,2024-02-21,H,BOS,0.5,0.0,36.0,42.0,Edmonton Oilers,22,0,2,2,52
0.6785709999999999,2024-02-23,H,MIN,1.0,1.0,20.0,43.0,Edmonton Oilers,22,0,2,0,53
0.5,2024-02-24,H,CGY,0.75,0.333333,31.0,35.0,Edmonton Oilers,22,0,1,0,54
0.460317,2023-10-11,H,EDM,0.75,0.5,27.0,32.0,Vancouver Canucks,23,1,0,0,0
0.517241,2023-10-14,R,EDM,0.714286,0.333333,40.0,16.0,Vancouver Canucks,23,1,3,1,1
0.5,2023-10-17,R,PHI,1.0,0.0,42.0,26.0,Vancouver Canucks,23,0,3,2,2
0.542372,2023-10-19,R,TBL,0.3333339999999999,0.0,36.0,29.0,Vancouver Canucks,23,0,2,0,3
0.471698,2023-10-21,R,FLA,1.0,0.666666,36.0,31.0,Vancouver Canucks,23,1,2,0,4
0.4489789999999999,2023-10-24,R,NSH,1.0,0.0,18.0,24.0,Vancouver Canucks,23,1,3,1,5
0.527272,2023-10-27,H,STL,1.0,0.0,22.0,35.0,Vancouver Canucks,23,1,3,2,6
0.428571,2023-10-28,H,NYR,0.5,0.1666659999999999,24.0,33.0,Vancouver Canucks,23,0,1,3,7
0.6170209999999999,2023-10-31,H,NSH,1.0,0.333333,29.0,27.0,Vancouver Canucks,23,1,3,0,8
0.469696,2023-11-02,R,SJS,0.666667,0.7999999999999999,31.0,33.0,Vancouver Canucks,23,1,2,1,9
0.6,2023-11-04,H,DAL,1.0,0.0,27.0,28.0,Vancouver Canucks,23,1,2,2,10
0.4520539999999999,2023-11-06,H,EDM,0.666667,0.5,43.0,36.0,Vancouver Canucks,23,1,2,3,11
0.416666,2023-11-09,R,OTT,1.0,0.333333,30.0,16.0,Vancouver Canucks,23,1,3,4,12
0.520833,2023-11-11,R,TOR,1.0,0.333333,22.0,33.0,Vancouver Canucks,23,0,2,5,13
0.5714279999999999,2023-11-12,R,MTL,0.5,0.0,32.0,37.0,Vancouver Canucks,23,1,1,0,14
0.565217,2023-11-15,H,NYI,0.0,0.5,33.0,43.0,Vancouver Canucks,23,1,3,1,15
0.516129,2023-11-16,R,CGY,1.0,0.333333,39.0,22.0,Vancouver Canucks,23,0,1,2,16
0.4489789999999999,2023-11-18,H,SEA,1.0,0.0,26.0,24.0,Vancouver Canucks,23,0,2,0,17
0.574468,2023-11-20,H,SJS,0.666667,0.0,28.0,37.0,Vancouver Canucks,23,1,2,0,18
0.5714279999999999,2023-11-22,R,COL,0.75,0.0,25.0,29.0,Vancouver Canucks,23,0,2,1,19
0.508771,2023-11-24,R,SEA,1.0,0.0,24.0,27.0,Vancouver Canucks,23,1,2,0,20
0.492063,2023-11-25,R,SJS,0.0,0.5,22.0,33.0,Vancouver Canucks,23,0,1,1,21
0.543478,2023-11-28,H,ANA,0.666667,0.25,31.0,27.0,Vancouver Canucks,23,1,3,0,22
0.391304,2023-11-30,H,VGK,0.666667,0.0,44.0,22.0,Vancouver Canucks,23,0,2,1,23
0.525423,2023-12-02,R,CGY,0.6,0.0,24.0,22.0,Vancouver Canucks,23,1,2,0,24
0.4426219999999999,2023-12-05,H,NJD,0.5,0.25,32.0,33.0,Vancouver Canucks,23,0,3,1,25
0.515625,2023-12-07,H,MIN,1.0,0.0,26.0,17.0,Vancouver Canucks,23,1,2,0,26
0.474576,2023-12-09,H,CAR,0.7999999999999999,0.0,24.0,24.0,Vancouver Canucks,23,1,2,1,27
0.4901959999999999,2023-12-12,H,TBL,1.0,0.5,29.0,22.0,Vancouver Canucks,23,1,3,2,28
0.5106379999999999,2023-12-14,H,FLA,1.0,0.333333,36.0,18.0,Vancouver Canucks,23,1,2,3,29
0.5079359999999999,2023-12-16,R,MIN,1.0,0.0,31.0,36.0,Vancouver Canucks,23,0,2,4,30
0.553191,2023-12-17,R,CHI,0.5,0.25,28.0,27.0,Vancouver Canucks,23,1,1,0,31
0.5535709999999999,2023-12-19,R,NSH,1.0,0.0,28.0,35.0,Vancouver Canucks,23,1,2,1,32
0.5,2023-12-21,R,DAL,1.0,0.0,36.0,20.0,Vancouver Canucks,23,0,2,2,33
